rel_path	dir	n_events	max_bp
XML-1/alignment_XML1-4000-0.01-4E-5-200-7.fa	XML-1	22	3822
XML-1/alignment_XML1-4000-0.01-4E-5-200-8.fa	XML-1	27	3822
XML-1/alignment_XML1-4000-0.01-4E-5-200-9.fa	XML-1	38	3822
XML-1/alignment_XML1-4000-0.01-4E-5-50-1.fa	XML-1	27	3822
XML-1/alignment_XML1-4000-0.01-4E-5-50-10.fa	XML-1	14	3822
XML-1/alignment_XML1-4000-0.01-4E-5-50-11.fa	XML-1	9	3822
XML-1/alignment_XML1-4000-0.01-4E-5-50-12.fa	XML-1	28	3822
XML-1/alignment_XML1-4000-0.01-4E-5-50-13.fa	XML-1	14	3822
XML-1/alignment_XML1-4000-0.01-4E-5-50-14.fa	XML-1	13	3822
XML-1/alignment_XML1-4000-0.01-4E-5-50-15.fa	XML-1	12	3822
XML-1/alignment_XML1-4000-0.01-4E-5-50-2.fa	XML-1	21	3822
XML-1/alignment_XML1-4000-0.01-4E-5-50-3.fa	XML-1	15	3822
XML-1/alignment_XML1-4000-0.01-4E-5-50-4.fa	XML-1	21	3822
XML-1/alignment_XML1-4000-0.01-4E-5-50-5.fa	XML-1	18	3822
XML-1/alignment_XML1-4000-0.01-4E-5-50-6.fa	XML-1	17	3822
XML-1/alignment_XML1-4000-0.01-4E-5-50-7.fa	XML-1	20	3822
XML-1/alignment_XML1-4000-0.01-4E-5-50-8.fa	XML-1	15	3822
XML-1/alignment_XML1-4000-0.01-4E-5-50-9.fa	XML-1	14	3822
XML-1/alignment_XML1-4000-0.01-8E-5-100-1.fa	XML-1	17	3822
XML-1/alignment_XML1-4000-0.01-8E-5-100-10.fa	XML-1	35	3822
XML-1/alignment_XML1-4000-0.01-8E-5-100-11.fa	XML-1	27	3822
XML-1/alignment_XML1-4000-0.01-8E-5-100-12.fa	XML-1	35	3822
XML-1/alignment_XML1-4000-0.01-8E-5-100-13.fa	XML-1	38	3822
XML-1/alignment_XML1-4000-0.01-8E-5-100-14.fa	XML-1	20	3822
XML-1/alignment_XML1-4000-0.01-8E-5-100-15.fa	XML-1	26	3822
XML-1/alignment_XML1-4000-0.01-8E-5-100-2.fa	XML-1	20	3822
XML-1/alignment_XML1-4000-0.01-8E-5-100-3.fa	XML-1	32	3822
XML-1/alignment_XML1-4000-0.01-8E-5-100-4.fa	XML-1	18	3822
XML-1/alignment_XML1-4000-0.01-8E-5-100-5.fa	XML-1	15	3822
XML-1/alignment_XML1-4000-0.01-8E-5-100-6.fa	XML-1	45	3822
XML-1/alignment_XML1-4000-0.01-8E-5-100-7.fa	XML-1	26	3822
XML-1/alignment_XML1-4000-0.01-8E-5-100-8.fa	XML-1	20	3822
XML-1/alignment_XML1-4000-0.01-8E-5-100-9.fa	XML-1	17	3822
XML-1/alignment_XML1-4000-0.01-8E-5-200-1.fa	XML-1	30	3822
XML-1/alignment_XML1-4000-0.01-8E-5-200-10.fa	XML-1	30	3822
XML-1/alignment_XML1-4000-0.01-8E-5-200-11.fa	XML-1	29	3822
XML-1/alignment_XML1-4000-0.01-8E-5-200-12.fa	XML-1	38	3822
XML-1/alignment_XML1-4000-0.01-8E-5-200-13.fa	XML-1	39	3822
XML-1/alignment_XML1-4000-0.01-8E-5-200-14.fa	XML-1	36	3822
XML-1/alignment_XML1-4000-0.01-8E-5-200-15.fa	XML-1	25	3822
XML-1/alignment_XML1-4000-0.01-8E-5-200-2.fa	XML-1	39	3822
XML-1/alignment_XML1-4000-0.01-8E-5-200-3.fa	XML-1	49	3822
XML-1/alignment_XML1-4000-0.01-8E-5-200-4.fa	XML-1	47	3822
XML-1/alignment_XML1-4000-0.01-8E-5-200-5.fa	XML-1	39	3822
XML-1/alignment_XML1-4000-0.01-8E-5-200-6.fa	XML-1	37	3822
XML-1/alignment_XML1-4000-0.01-8E-5-200-7.fa	XML-1	39	3822
XML-1/alignment_XML1-4000-0.01-8E-5-200-8.fa	XML-1	41	3822
XML-1/alignment_XML1-4000-0.01-8E-5-200-9.fa	XML-1	26	3822
XML-1/alignment_XML1-4000-0.01-8E-5-50-1.fa	XML-1	19	3822
XML-1/alignment_XML1-4000-0.01-8E-5-50-10.fa	XML-1	13	3822
XML-1/alignment_XML1-4000-0.01-8E-5-50-11.fa	XML-1	22	3822
XML-1/alignment_XML1-4000-0.01-8E-5-50-12.fa	XML-1	19	3822
XML-1/alignment_XML1-4000-0.01-8E-5-50-13.fa	XML-1	16	3822
XML-1/alignment_XML1-4000-0.01-8E-5-50-14.fa	XML-1	17	3822
XML-1/alignment_XML1-4000-0.01-8E-5-50-15.fa	XML-1	25	3822
XML-1/alignment_XML1-4000-0.01-8E-5-50-2.fa	XML-1	16	3822
XML-1/alignment_XML1-4000-0.01-8E-5-50-3.fa	XML-1	18	3822
XML-1/alignment_XML1-4000-0.01-8E-5-50-4.fa	XML-1	15	3822
XML-1/alignment_XML1-4000-0.01-8E-5-50-5.fa	XML-1	13	3822
XML-1/alignment_XML1-4000-0.01-8E-5-50-6.fa	XML-1	13	3822
XML-1/alignment_XML1-4000-0.01-8E-5-50-7.fa	XML-1	13	3822
XML-1/alignment_XML1-4000-0.01-8E-5-50-8.fa	XML-1	19	3822
XML-1/alignment_XML1-4000-0.01-8E-5-50-9.fa	XML-1	13	3822
XML-1/alignment_XML1-4000-0.02-12E-5-100-1.fa	XML-1	44	3822
XML-1/alignment_XML1-4000-0.02-12E-5-100-10.fa	XML-1	37	3822
XML-1/alignment_XML1-4000-0.02-12E-5-100-11.fa	XML-1	42	3822
XML-1/alignment_XML1-4000-0.02-12E-5-100-12.fa	XML-1	36	3822
XML-1/alignment_XML1-4000-0.02-12E-5-100-13.fa	XML-1	51	3822
XML-1/alignment_XML1-4000-0.02-12E-5-100-14.fa	XML-1	43	3822
XML-1/alignment_XML1-4000-0.02-12E-5-100-15.fa	XML-1	50	3822
XML-1/alignment_XML1-4000-0.02-12E-5-100-2.fa	XML-1	33	3822
XML-1/alignment_XML1-4000-0.02-12E-5-100-3.fa	XML-1	44	3822
XML-1/alignment_XML1-4000-0.02-12E-5-100-4.fa	XML-1	48	3822
XML-1/alignment_XML1-4000-0.02-12E-5-100-5.fa	XML-1	60	3822
XML-1/alignment_XML1-4000-0.02-12E-5-100-6.fa	XML-1	41	3822
XML-1/alignment_XML1-4000-0.02-12E-5-100-7.fa	XML-1	50	3822
XML-1/alignment_XML1-4000-0.02-12E-5-100-8.fa	XML-1	31	3822
XML-1/alignment_XML1-4000-0.02-12E-5-100-9.fa	XML-1	39	3822
XML-1/alignment_XML1-4000-0.02-12E-5-200-1.fa	XML-1	65	3822
XML-1/alignment_XML1-4000-0.02-12E-5-200-10.fa	XML-1	65	3822
XML-1/alignment_XML1-4000-0.02-12E-5-200-11.fa	XML-1	58	3822
XML-1/alignment_XML1-4000-0.02-12E-5-200-12.fa	XML-1	73	3822
XML-1/alignment_XML1-4000-0.02-12E-5-200-13.fa	XML-1	49	3822
XML-1/alignment_XML1-4000-0.02-12E-5-200-14.fa	XML-1	78	3822
XML-1/alignment_XML1-4000-0.02-12E-5-200-15.fa	XML-1	62	3822
XML-1/alignment_XML1-4000-0.02-12E-5-200-2.fa	XML-1	81	3822
XML-1/alignment_XML1-4000-0.02-12E-5-200-3.fa	XML-1	73	3822
XML-1/alignment_XML1-4000-0.02-12E-5-200-4.fa	XML-1	74	3822
XML-1/alignment_XML1-4000-0.02-12E-5-200-5.fa	XML-1	91	3822
XML-1/alignment_XML1-4000-0.02-12E-5-200-6.fa	XML-1	54	3822
XML-1/alignment_XML1-4000-0.02-12E-5-200-7.fa	XML-1	71	3822
XML-1/alignment_XML1-4000-0.02-12E-5-200-8.fa	XML-1	65	3822
XML-1/alignment_XML1-4000-0.02-12E-5-200-9.fa	XML-1	55	3822
XML-1/alignment_XML1-4000-0.02-12E-5-50-1.fa	XML-1	42	3822
XML-1/alignment_XML1-4000-0.02-12E-5-50-10.fa	XML-1	28	3822
XML-1/alignment_XML1-4000-0.02-12E-5-50-11.fa	XML-1	30	3822
XML-1/alignment_XML1-4000-0.02-12E-5-50-12.fa	XML-1	24	3822
XML-1/alignment_XML1-4000-0.02-12E-5-50-13.fa	XML-1	41	3822
XML-1/alignment_XML1-4000-0.02-12E-5-50-14.fa	XML-1	33	3822
XML-1/alignment_XML1-4000-0.02-12E-5-50-15.fa	XML-1	19	3822
XML-1/alignment_XML1-4000-0.02-12E-5-50-2.fa	XML-1	22	3822
XML-1/alignment_XML1-4000-0.02-12E-5-50-3.fa	XML-1	24	3822
XML-1/alignment_XML1-4000-0.02-12E-5-50-4.fa	XML-1	29	3822
XML-1/alignment_XML1-4000-0.02-12E-5-50-5.fa	XML-1	21	3822
XML-1/alignment_XML1-4000-0.02-12E-5-50-6.fa	XML-1	22	3822
XML-1/alignment_XML1-4000-0.02-12E-5-50-7.fa	XML-1	30	3822
XML-1/alignment_XML1-4000-0.02-12E-5-50-8.fa	XML-1	38	3822
XML-1/alignment_XML1-4000-0.02-12E-5-50-9.fa	XML-1	35	3822
XML-1/alignment_XML1-4000-0.02-4E-5-100-1.fa	XML-1	40	3822
XML-1/alignment_XML1-4000-0.02-4E-5-100-10.fa	XML-1	45	3822
XML-1/alignment_XML1-4000-0.02-4E-5-100-11.fa	XML-1	37	3822
XML-1/alignment_XML1-4000-0.02-4E-5-100-12.fa	XML-1	34	3822
XML-1/alignment_XML1-4000-0.02-4E-5-100-13.fa	XML-1	40	3822
XML-1/alignment_XML1-4000-0.02-4E-5-100-14.fa	XML-1	40	3822
XML-1/alignment_XML1-4000-0.02-4E-5-100-15.fa	XML-1	45	3822
XML-1/alignment_XML1-4000-0.02-4E-5-100-2.fa	XML-1	40	3822
XML-1/alignment_XML1-4000-0.02-4E-5-100-3.fa	XML-1	43	3822
XML-1/alignment_XML1-4000-0.02-4E-5-100-4.fa	XML-1	53	3822
XML-1/alignment_XML1-4000-0.02-4E-5-100-5.fa	XML-1	45	3822
XML-1/alignment_XML1-4000-0.02-4E-5-100-6.fa	XML-1	62	3822
XML-1/alignment_XML1-4000-0.02-4E-5-100-7.fa	XML-1	41	3822
XML-1/alignment_XML1-4000-0.02-4E-5-100-8.fa	XML-1	33	3822
XML-1/alignment_XML1-4000-0.02-4E-5-100-9.fa	XML-1	50	3822
XML-1/alignment_XML1-4000-0.02-4E-5-200-1.fa	XML-1	62	3822
XML-1/alignment_XML1-4000-0.02-4E-5-200-10.fa	XML-1	63	3822
XML-1/alignment_XML1-4000-0.02-4E-5-200-11.fa	XML-1	72	3822
XML-1/alignment_XML1-4000-0.02-4E-5-200-12.fa	XML-1	56	3822
XML-1/alignment_XML1-4000-0.02-4E-5-200-13.fa	XML-1	68	3822
XML-1/alignment_XML1-4000-0.02-4E-5-200-14.fa	XML-1	50	3822
XML-1/alignment_XML1-4000-0.02-4E-5-200-15.fa	XML-1	45	3822
XML-1/alignment_XML1-4000-0.02-4E-5-200-2.fa	XML-1	82	3822
XML-1/alignment_XML1-4000-0.02-4E-5-200-3.fa	XML-1	49	3822
XML-1/alignment_XML1-4000-0.02-4E-5-200-4.fa	XML-1	39	3822
XML-1/alignment_XML1-4000-0.02-4E-5-200-5.fa	XML-1	79	3822
XML-1/alignment_XML1-4000-0.02-4E-5-200-6.fa	XML-1	51	3822
XML-1/alignment_XML1-4000-0.02-4E-5-200-7.fa	XML-1	59	3822
XML-1/alignment_XML1-4000-0.02-4E-5-200-8.fa	XML-1	62	3822
XML-1/alignment_XML1-4000-0.02-4E-5-200-9.fa	XML-1	40	3822
XML-1/alignment_XML1-4000-0.02-4E-5-50-1.fa	XML-1	30	3822
XML-1/alignment_XML1-4000-0.02-4E-5-50-10.fa	XML-1	24	3822
XML-1/alignment_XML1-4000-0.02-4E-5-50-11.fa	XML-1	20	3822
XML-1/alignment_XML1-4000-0.02-4E-5-50-12.fa	XML-1	27	3822
XML-1/alignment_XML1-4000-0.02-4E-5-50-13.fa	XML-1	26	3822
XML-1/alignment_XML1-4000-0.02-4E-5-50-14.fa	XML-1	25	3822
XML-1/alignment_XML1-4000-0.02-4E-5-50-15.fa	XML-1	29	3822
XML-1/alignment_XML1-4000-0.02-4E-5-50-2.fa	XML-1	31	3822
XML-1/alignment_XML1-4000-0.02-4E-5-50-3.fa	XML-1	23	3822
XML-1/alignment_XML1-4000-0.02-4E-5-50-4.fa	XML-1	34	3822
XML-1/alignment_XML1-4000-0.02-4E-5-50-5.fa	XML-1	24	3822
XML-1/alignment_XML1-4000-0.02-4E-5-50-6.fa	XML-1	23	3822
XML-1/alignment_XML1-4000-0.02-4E-5-50-7.fa	XML-1	37	3822
XML-1/alignment_XML1-4000-0.02-4E-5-50-8.fa	XML-1	24	3822
XML-1/alignment_XML1-4000-0.02-4E-5-50-9.fa	XML-1	16	3822
XML-1/alignment_XML1-4000-0.02-8E-5-100-1.fa	XML-1	51	3822
XML-1/alignment_XML1-4000-0.02-8E-5-100-10.fa	XML-1	39	3822
XML-1/alignment_XML1-4000-0.02-8E-5-100-11.fa	XML-1	49	3822
XML-1/alignment_XML1-4000-0.02-8E-5-100-12.fa	XML-1	35	3822
XML-1/alignment_XML1-4000-0.02-8E-5-100-13.fa	XML-1	41	3822
XML-1/alignment_XML1-4000-0.02-8E-5-100-14.fa	XML-1	45	3822
XML-1/alignment_XML1-4000-0.02-8E-5-100-15.fa	XML-1	40	3822
XML-1/alignment_XML1-4000-0.02-8E-5-100-2.fa	XML-1	39	3822
XML-1/alignment_XML1-4000-0.02-8E-5-100-3.fa	XML-1	53	3822
XML-1/alignment_XML1-4000-0.02-8E-5-100-4.fa	XML-1	40	3822
XML-1/alignment_XML1-4000-0.02-8E-5-100-5.fa	XML-1	30	3822
XML-1/alignment_XML1-4000-0.02-8E-5-100-6.fa	XML-1	35	3822
XML-1/alignment_XML1-4000-0.02-8E-5-100-7.fa	XML-1	54	3822
XML-1/alignment_XML1-4000-0.02-8E-5-100-8.fa	XML-1	35	3822
XML-1/alignment_XML1-4000-0.02-8E-5-100-9.fa	XML-1	54	3822
XML-1/alignment_XML1-4000-0.02-8E-5-200-1.fa	XML-1	80	3822
XML-1/alignment_XML1-4000-0.02-8E-5-200-10.fa	XML-1	59	3822
XML-1/alignment_XML1-4000-0.02-8E-5-200-11.fa	XML-1	65	3822
XML-1/alignment_XML1-4000-0.02-8E-5-200-12.fa	XML-1	58	3822
XML-1/alignment_XML1-4000-0.02-8E-5-200-13.fa	XML-1	40	3822
XML-1/alignment_XML1-4000-0.02-8E-5-200-14.fa	XML-1	66	3822
XML-1/alignment_XML1-4000-0.02-8E-5-200-15.fa	XML-1	52	3822
XML-1/alignment_XML1-4000-0.02-8E-5-200-2.fa	XML-1	53	3822
XML-1/alignment_XML1-4000-0.02-8E-5-200-3.fa	XML-1	63	3822
XML-1/alignment_XML1-4000-0.02-8E-5-200-4.fa	XML-1	105	3822
XML-1/alignment_XML1-4000-0.02-8E-5-200-5.fa	XML-1	57	3822
XML-1/alignment_XML1-4000-0.02-8E-5-200-6.fa	XML-1	57	3822
XML-1/alignment_XML1-4000-0.02-8E-5-200-7.fa	XML-1	40	3822
XML-1/alignment_XML1-4000-0.02-8E-5-200-8.fa	XML-1	57	3822
XML-1/alignment_XML1-4000-0.02-8E-5-200-9.fa	XML-1	58	3822
XML-1/alignment_XML1-4000-0.02-8E-5-50-1.fa	XML-1	35	3822
XML-1/alignment_XML1-4000-0.02-8E-5-50-10.fa	XML-1	23	3822
XML-1/alignment_XML1-4000-0.02-8E-5-50-11.fa	XML-1	17	3822
XML-1/alignment_XML1-4000-0.02-8E-5-50-12.fa	XML-1	24	3822
XML-1/alignment_XML1-4000-0.02-8E-5-50-13.fa	XML-1	24	3822
XML-1/alignment_XML1-4000-0.02-8E-5-50-14.fa	XML-1	25	3822
XML-1/alignment_XML1-4000-0.02-8E-5-50-15.fa	XML-1	24	3822
XML-1/alignment_XML1-4000-0.02-8E-5-50-2.fa	XML-1	33	3822
XML-1/alignment_XML1-4000-0.02-8E-5-50-3.fa	XML-1	30	3822
XML-1/alignment_XML1-4000-0.02-8E-5-50-4.fa	XML-1	27	3822
XML-1/alignment_XML1-4000-0.02-8E-5-50-5.fa	XML-1	25	3822
XML-1/alignment_XML1-4000-0.02-8E-5-50-6.fa	XML-1	29	3822
XML-1/alignment_XML1-4000-0.02-8E-5-50-7.fa	XML-1	30	3822
XML-1/alignment_XML1-4000-0.02-8E-5-50-8.fa	XML-1	29	3822
XML-1/alignment_XML1-4000-0.02-8E-5-50-9.fa	XML-1	31	3822
XML-2/alignment_XML2-2500-0.005-12E-5-100-1.fa	XML-2	18	9181
XML-2/alignment_XML2-2500-0.005-12E-5-100-10.fa	XML-2	14	9181
XML-2/alignment_XML2-2500-0.005-12E-5-100-11.fa	XML-2	23	9181
XML-2/alignment_XML2-2500-0.005-12E-5-100-12.fa	XML-2	18	9181
XML-2/alignment_XML2-2500-0.005-12E-5-100-13.fa	XML-2	19	9181
XML-2/alignment_XML2-2500-0.005-12E-5-100-14.fa	XML-2	26	9181
XML-2/alignment_XML2-2500-0.005-12E-5-100-15.fa	XML-2	20	9181
XML-2/alignment_XML2-2500-0.005-12E-5-100-2.fa	XML-2	21	9181
XML-2/alignment_XML2-2500-0.005-12E-5-100-3.fa	XML-2	21	9181
XML-2/alignment_XML2-2500-0.005-12E-5-100-4.fa	XML-2	22	9181
XML-2/alignment_XML2-2500-0.005-12E-5-100-5.fa	XML-2	25	9181
XML-2/alignment_XML2-2500-0.005-12E-5-100-6.fa	XML-2	27	9181
XML-2/alignment_XML2-2500-0.005-12E-5-100-7.fa	XML-2	18	9181
XML-2/alignment_XML2-2500-0.005-12E-5-100-8.fa	XML-2	17	9181
XML-2/alignment_XML2-2500-0.005-12E-5-100-9.fa	XML-2	16	9181
XML-2/alignment_XML2-2500-0.005-12E-5-200-1.fa	XML-2	19	9181
XML-2/alignment_XML2-2500-0.005-12E-5-200-10.fa	XML-2	18	9181
XML-2/alignment_XML2-2500-0.005-12E-5-200-11.fa	XML-2	17	9181
XML-2/alignment_XML2-2500-0.005-12E-5-200-12.fa	XML-2	16	9181
XML-2/alignment_XML2-2500-0.005-12E-5-200-13.fa	XML-2	16	9181
XML-2/alignment_XML2-2500-0.005-12E-5-200-14.fa	XML-2	25	9181
XML-2/alignment_XML2-2500-0.005-12E-5-200-15.fa	XML-2	37	9181
XML-2/alignment_XML2-2500-0.005-12E-5-200-2.fa	XML-2	22	9181
XML-2/alignment_XML2-2500-0.005-12E-5-200-3.fa	XML-2	23	9181
XML-2/alignment_XML2-2500-0.005-12E-5-200-4.fa	XML-2	25	9181
XML-2/alignment_XML2-2500-0.005-12E-5-200-5.fa	XML-2	37	9181
XML-2/alignment_XML2-2500-0.005-12E-5-200-6.fa	XML-2	24	9181
XML-2/alignment_XML2-2500-0.005-12E-5-200-7.fa	XML-2	30	9181
XML-2/alignment_XML2-2500-0.005-12E-5-200-8.fa	XML-2	18	9181
XML-2/alignment_XML2-2500-0.005-12E-5-200-9.fa	XML-2	33	9181
XML-2/alignment_XML2-2500-0.005-12E-5-50-1.fa	XML-2	8	9181
XML-2/alignment_XML2-2500-0.005-12E-5-50-10.fa	XML-2	17	9181
XML-2/alignment_XML2-2500-0.005-12E-5-50-11.fa	XML-2	11	9181
XML-2/alignment_XML2-2500-0.005-12E-5-50-12.fa	XML-2	14	9181
XML-2/alignment_XML2-2500-0.005-12E-5-50-13.fa	XML-2	19	9181
XML-2/alignment_XML2-2500-0.005-12E-5-50-14.fa	XML-2	8	9181
XML-2/alignment_XML2-2500-0.005-12E-5-50-15.fa	XML-2	20	9181
XML-2/alignment_XML2-2500-0.005-12E-5-50-2.fa	XML-2	11	9181
XML-2/alignment_XML2-2500-0.005-12E-5-50-3.fa	XML-2	10	9181
XML-2/alignment_XML2-2500-0.005-12E-5-50-4.fa	XML-2	15	9181
XML-2/alignment_XML2-2500-0.005-12E-5-50-5.fa	XML-2	16	9181
XML-2/alignment_XML2-2500-0.005-12E-5-50-6.fa	XML-2	8	9181
XML-2/alignment_XML2-2500-0.005-12E-5-50-7.fa	XML-2	14	9181
XML-2/alignment_XML2-2500-0.005-12E-5-50-8.fa	XML-2	13	9181
XML-2/alignment_XML2-2500-0.005-12E-5-50-9.fa	XML-2	10	9181
XML-2/alignment_XML2-2500-0.005-4E-5-100-1.fa	XML-2	25	9181
XML-2/alignment_XML2-2500-0.005-4E-5-100-10.fa	XML-2	26	9181
XML-2/alignment_XML2-2500-0.005-4E-5-100-11.fa	XML-2	19	9181
XML-2/alignment_XML2-2500-0.005-4E-5-100-12.fa	XML-2	32	9181
XML-2/alignment_XML2-2500-0.005-4E-5-100-13.fa	XML-2	21	9181
XML-2/alignment_XML2-2500-0.005-4E-5-100-14.fa	XML-2	24	9181
XML-2/alignment_XML2-2500-0.005-4E-5-100-15.fa	XML-2	27	9181
XML-2/alignment_XML2-2500-0.005-4E-5-100-2.fa	XML-2	22	9181
XML-2/alignment_XML2-2500-0.005-4E-5-100-3.fa	XML-2	27	9181
XML-2/alignment_XML2-2500-0.005-4E-5-100-4.fa	XML-2	21	9181
XML-2/alignment_XML2-2500-0.005-4E-5-100-5.fa	XML-2	16	9181
XML-2/alignment_XML2-2500-0.005-4E-5-100-6.fa	XML-2	16	9181
XML-2/alignment_XML2-2500-0.005-4E-5-100-7.fa	XML-2	20	9181
XML-2/alignment_XML2-2500-0.005-4E-5-100-8.fa	XML-2	20	9181
XML-2/alignment_XML2-2500-0.005-4E-5-100-9.fa	XML-2	21	9181
XML-2/alignment_XML2-2500-0.005-4E-5-200-1.fa	XML-2	28	9181
XML-2/alignment_XML2-2500-0.005-4E-5-200-10.fa	XML-2	39	9181
XML-2/alignment_XML2-2500-0.005-4E-5-200-11.fa	XML-2	25	9181
XML-2/alignment_XML2-2500-0.005-4E-5-200-12.fa	XML-2	39	9181
XML-2/alignment_XML2-2500-0.005-4E-5-200-13.fa	XML-2	36	9181
XML-2/alignment_XML2-2500-0.005-4E-5-200-14.fa	XML-2	34	9181
XML-2/alignment_XML2-2500-0.005-4E-5-200-15.fa	XML-2	21	9181
XML-2/alignment_XML2-2500-0.005-4E-5-200-2.fa	XML-2	31	9181
XML-2/alignment_XML2-2500-0.005-4E-5-200-3.fa	XML-2	27	9181
XML-2/alignment_XML2-2500-0.005-4E-5-200-4.fa	XML-2	32	9181
XML-2/alignment_XML2-2500-0.005-4E-5-200-5.fa	XML-2	26	9181
XML-2/alignment_XML2-2500-0.005-4E-5-200-6.fa	XML-2	37	9181
XML-2/alignment_XML2-2500-0.005-4E-5-200-7.fa	XML-2	25	9181
XML-2/alignment_XML2-2500-0.005-4E-5-200-8.fa	XML-2	23	9181
XML-2/alignment_XML2-2500-0.005-4E-5-200-9.fa	XML-2	41	9181
XML-2/alignment_XML2-2500-0.005-4E-5-50-1.fa	XML-2	22	9181
XML-2/alignment_XML2-2500-0.005-4E-5-50-10.fa	XML-2	21	9181
XML-2/alignment_XML2-2500-0.005-4E-5-50-11.fa	XML-2	11	9181
XML-2/alignment_XML2-2500-0.005-4E-5-50-12.fa	XML-2	19	9181
XML-2/alignment_XML2-2500-0.005-4E-5-50-13.fa	XML-2	23	9181
XML-2/alignment_XML2-2500-0.005-4E-5-50-14.fa	XML-2	19	9181
XML-2/alignment_XML2-2500-0.005-4E-5-50-15.fa	XML-2	23	9181
XML-2/alignment_XML2-2500-0.005-4E-5-50-2.fa	XML-2	15	9181
XML-2/alignment_XML2-2500-0.005-4E-5-50-3.fa	XML-2	16	9181
XML-2/alignment_XML2-2500-0.005-4E-5-50-4.fa	XML-2	17	9181
XML-2/alignment_XML2-2500-0.005-4E-5-50-5.fa	XML-2	23	9181
XML-2/alignment_XML2-2500-0.005-4E-5-50-6.fa	XML-2	17	9181
XML-2/alignment_XML2-2500-0.005-4E-5-50-7.fa	XML-2	33	9181
XML-2/alignment_XML2-2500-0.005-4E-5-50-8.fa	XML-2	19	9181
XML-2/alignment_XML2-2500-0.005-4E-5-50-9.fa	XML-2	12	9181
XML-2/alignment_XML2-2500-0.005-8E-5-100-1.fa	XML-2	18	9181
XML-2/alignment_XML2-2500-0.005-8E-5-100-10.fa	XML-2	16	9181
XML-2/alignment_XML2-2500-0.005-8E-5-100-11.fa	XML-2	22	9181
XML-2/alignment_XML2-2500-0.005-8E-5-100-12.fa	XML-2	21	9181
XML-2/alignment_XML2-2500-0.005-8E-5-100-13.fa	XML-2	17	9181
XML-2/alignment_XML2-2500-0.005-8E-5-100-14.fa	XML-2	19	9181
XML-2/alignment_XML2-2500-0.005-8E-5-100-15.fa	XML-2	21	9181
XML-2/alignment_XML2-2500-0.005-8E-5-100-2.fa	XML-2	17	9181
XML-2/alignment_XML2-2500-0.005-8E-5-100-3.fa	XML-2	15	9181
XML-2/alignment_XML2-2500-0.005-8E-5-100-4.fa	XML-2	25	9181
XML-2/alignment_XML2-2500-0.005-8E-5-100-5.fa	XML-2	31	9181
XML-2/alignment_XML2-2500-0.005-8E-5-100-6.fa	XML-2	22	9181
XML-2/alignment_XML2-2500-0.005-8E-5-100-7.fa	XML-2	16	9181
XML-2/alignment_XML2-2500-0.005-8E-5-100-8.fa	XML-2	21	9181
XML-2/alignment_XML2-2500-0.005-8E-5-100-9.fa	XML-2	25	9181
XML-2/alignment_XML2-2500-0.005-8E-5-200-1.fa	XML-2	27	9181
XML-2/alignment_XML2-2500-0.005-8E-5-200-10.fa	XML-2	30	9181
XML-2/alignment_XML2-2500-0.005-8E-5-200-11.fa	XML-2	22	9181
XML-2/alignment_XML2-2500-0.005-8E-5-200-12.fa	XML-2	30	9181
XML-2/alignment_XML2-2500-0.005-8E-5-200-13.fa	XML-2	39	9181
XML-2/alignment_XML2-2500-0.005-8E-5-200-14.fa	XML-2	32	9181
XML-2/alignment_XML2-2500-0.005-8E-5-200-15.fa	XML-2	37	9181
XML-2/alignment_XML2-2500-0.005-8E-5-200-2.fa	XML-2	23	9181
XML-2/alignment_XML2-2500-0.005-8E-5-200-3.fa	XML-2	36	9181
XML-2/alignment_XML2-2500-0.005-8E-5-200-4.fa	XML-2	24	9181
XML-2/alignment_XML2-2500-0.005-8E-5-200-5.fa	XML-2	17	9181
XML-2/alignment_XML2-2500-0.005-8E-5-200-6.fa	XML-2	26	9181
XML-2/alignment_XML2-2500-0.005-8E-5-200-7.fa	XML-2	12	9181
XML-2/alignment_XML2-2500-0.005-8E-5-200-8.fa	XML-2	22	9181
XML-2/alignment_XML2-2500-0.005-8E-5-200-9.fa	XML-2	26	9181
XML-2/alignment_XML2-2500-0.005-8E-5-50-1.fa	XML-2	10	9181
XML-2/alignment_XML2-2500-0.005-8E-5-50-10.fa	XML-2	19	9181
XML-2/alignment_XML2-2500-0.005-8E-5-50-11.fa	XML-2	14	9181
XML-2/alignment_XML2-2500-0.005-8E-5-50-12.fa	XML-2	21	9181
XML-2/alignment_XML2-2500-0.005-8E-5-50-13.fa	XML-2	15	9181
XML-2/alignment_XML2-2500-0.005-8E-5-50-14.fa	XML-2	18	9181
XML-2/alignment_XML2-2500-0.005-8E-5-50-15.fa	XML-2	13	9181
XML-2/alignment_XML2-2500-0.005-8E-5-50-2.fa	XML-2	17	9181
XML-2/alignment_XML2-2500-0.005-8E-5-50-3.fa	XML-2	15	9181
XML-2/alignment_XML2-2500-0.005-8E-5-50-4.fa	XML-2	16	9181
XML-2/alignment_XML2-2500-0.005-8E-5-50-5.fa	XML-2	14	9181
XML-2/alignment_XML2-2500-0.005-8E-5-50-6.fa	XML-2	13	9181
XML-2/alignment_XML2-2500-0.005-8E-5-50-7.fa	XML-2	21	9181
XML-2/alignment_XML2-2500-0.005-8E-5-50-8.fa	XML-2	16	9181
